pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-148118,LiTaO3,LiTaO3,bulk,dft_3d,Li-O-Ta,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Li;O;Ta,2,0.5,False,True,True,62,,3,False,54.0,-2.83366,-2.83366,0.093,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,127,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-96050,TbCoO3,TbCoO3,bulk,dft_3d,Co-O-Tb,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;O;Tb,2,0.5,False,True,True,62,,3,False,54.0,-2.53071,-2.53071,0.0083,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,128,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-142639,MgCoO3,MgCoO3,bulk,dft_3d,Co-Mg-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;Mg;O,2,0.5,False,True,True,62,,3,False,54.0,-1.81031,-1.81031,0.0448,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,129,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-55758,CoSeO3,CoSeO3,bulk,dft_3d,Co-O-Se,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;O;Se,2,0.5,False,True,True,62,,3,False,54.0,-0.81779,-0.81779,0.078,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,130,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-111631,MnVO3,MnVO3,bulk,dft_3d,Mn-O-V,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Mn;O;V,2,0.5,False,True,True,62,,3,False,54.0,-2.09536,-2.09536,0.044700000000000004,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,131,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-55801,MnSeO3,MnSeO3,bulk,dft_3d,Mn-O-Se,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Mn;O;Se,2,0.5,False,True,True,62,,3,False,54.0,-1.12893,-1.12893,0.19870000000000002,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,132,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-55793,DyMnO3,DyMnO3,bulk,dft_3d,Dy-Mn-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Dy;Mn;O,2,0.5,False,True,True,62,,3,False,54.0,-2.87583,-2.87583,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,133,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-142823,YCoO3,YCoO3,bulk,dft_3d,Co-O-Y,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;O;Y,2,0.5,False,True,True,62,,3,False,54.0,-2.55574,-2.55574,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,134,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-141264,NdMnO3,NdMnO3,bulk,dft_3d,Mn-Nd-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Mn;Nd;O,2,0.5,False,True,True,62,,3,False,54.0,-2.81734,-2.81734,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,135,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-142051,LuCoO3,LuCoO3,bulk,dft_3d,Co-Lu-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;Lu;O,2,0.5,False,True,True,62,,3,False,54.0,-2.59287,-2.59287,0.0001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,136,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-49581,YCoO3,YCoO3,bulk,dft_3d,Co-O-Y,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;O;Y,2,0.5,False,True,True,62,,3,False,54.0,-2.5441700000000003,-2.5441700000000003,0.011600000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,137,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-154865,CaMnO3,CaMnO3,bulk,dft_3d,Ca-Mn-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Ca;Mn;O,2,0.5,False,True,True,62,,3,False,54.0,-2.53433,-2.53433,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,138,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-154840,CaMnO3,CaMnO3,bulk,dft_3d,Ca-Mn-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Ca;Mn;O,2,0.5,False,True,True,62,,3,False,54.0,-2.5343400000000003,-2.5343400000000003,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,139,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-98484,TbMnO3,TbMnO3,bulk,dft_3d,Mn-O-Tb,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Mn;O;Tb,2,0.5,False,True,True,62,,3,False,54.0,-2.8773,-2.8773,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,140,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-97345,LaMnO3,LaMnO3,bulk,dft_3d,La-Mn-O,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,La;Mn;O,2,0.5,False,True,True,62,,3,False,54.0,-2.88909,-2.88909,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,141,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46185,ScCoO3,ScCoO3,bulk,dft_3d,Co-O-Sc,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Co;O;Sc,2,0.5,False,True,True,62,,3,False,54.0,-2.48,-2.48,0.0001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,142,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-44466,MnZnO3,MnZnO3,bulk,dft_3d,Mn-O-Zn,oxide,oxide,ABO3,perovskite_like,distorted_perovskite,0.78,False,False,False,Mn;O;Zn,2,0.5,False,True,True,62,,3,False,54.0,-1.67106,-1.67106,0.0857,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.009090909090909,143,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-143925,Sr2CoO4,Sr2CoO4,bulk,dft_3d,Co-O-Sr,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Co;O;Sr,2,0.5,False,True,True,63,,3,False,55.0,-2.31452,-2.31452,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,144,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9959,MgMn2O4,MgMn2O4,bulk,dft_3d,Mg-Mn-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mg;Mn;O,2,0.5,False,True,True,63,,3,False,55.0,-2.09113,-2.09113,0.0415,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,145,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-43032,NaMn2O4,NaMn2O4,bulk,dft_3d,Mn-Na-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mn;Na;O,2,0.5,False,True,True,63,,3,False,55.0,-1.8374300000000001,-1.8374300000000001,0.057,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,146,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-112742,CaMn2O4,CaMn2O4,bulk,dft_3d,Ca-Mn-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Ca;Mn;O,2,0.5,False,True,True,63,,3,False,55.0,-2.2545,-2.2545,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,147,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-57818,Li2SO4,Li2SO4,bulk,dft_3d,Li-O-S,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Li;O;S,2,0.5,False,True,True,63,,3,False,55.0,-1.98021,-1.98021,0.029,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,148,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9960,CaMn2O4,CaMn2O4,bulk,dft_3d,Ca-Mn-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Ca;Mn;O,2,0.5,False,True,True,63,,3,False,55.0,-2.24376,-2.24376,0.010700000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,149,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-58576,Mn2ZnO4,Mn2ZnO4,bulk,dft_3d,Mn-O-Zn,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mn;O;Zn,2,0.5,False,True,True,63,,3,False,55.0,-1.64516,-1.64516,0.0828,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008928571428571,150,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-30278,FeCo2O6,Fe(CoO3)2,bulk,dft_3d,Co-Fe-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Co;Fe;O,2,0.5,False,True,True,64,,3,False,56.0,-1.10465,-1.10465,0.0867,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.008771929824562,151,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10051,MgMn2O4,MgMn2O4,bulk,dft_3d,Mg-Mn-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mg;Mn;O,2,0.5,False,True,True,74,,3,False,66.0,-2.12248,-2.12248,0.010100000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,152,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-31200,Co2NiO4,Co2NiO4,bulk,dft_3d,Co-Ni-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Co;Ni;O,2,0.5,False,True,True,74,,3,False,66.0,-1.10732,-1.10732,0.013800000000000002,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,153,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-97787,Co2SiO4,Co2SiO4,bulk,dft_3d,Co-O-Si,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Co;O;Si,2,0.5,False,True,True,74,,3,False,66.0,-1.66989,-1.66989,0.1287,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,154,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-142084,LiTi2O4,LiTi2O4,bulk,dft_3d,Li-O-Ti,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Li;O;Ti,2,0.5,False,True,True,74,,3,False,66.0,-2.98665,-2.98665,0.0828,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,155,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10048,Mn2ZnO4,Mn2ZnO4,bulk,dft_3d,Mn-O-Zn,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mn;O;Zn,2,0.5,False,True,True,74,,3,False,66.0,-1.66416,-1.66416,0.06380000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,156,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-31172,Mn2SnO4,Mn2SnO4,bulk,dft_3d,Mn-O-Sn,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Mn;O;Sn,2,0.5,False,True,True,74,,3,False,66.0,-1.5814700000000002,-1.5814700000000002,0.09240000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,157,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-47503,Co2CuO4,Co2CuO4,bulk,dft_3d,Co-Cu-O,oxide,oxide,AB2O4,spinel_like,distorted_spinel_derivative,0.8,False,False,False,Co;Cu;O,2,0.5,False,True,True,74,,3,False,66.0,-0.98382,-0.98382,0.0656,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,158,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-146929,LiMn2O4,LiMn2O4,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB2O4,spinel_like,distorted_battery_spinel_derivative,0.82,False,False,False,Li;Mn;O,3,0.75,False,True,True,74,,3,False,66.0,-1.8636300000000001,-1.8636300000000001,0.17930000000000001,,unknown_or_less_stable,shares elements or related family context but is not the same chemical system/variant,4.007462686567164,159,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9656,YMn2O4,YMn2O4,bulk,dft_3d,Mn-O-Y,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Y,2,0.5,False,True,True,88,,4,False,80.0,-2.50984,-2.50984,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.006172839506172,160,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-9919,Mn2ZnO4,Mn2ZnO4,bulk,dft_3d,Mn-O-Zn,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Zn,2,0.5,False,True,True,88,,4,False,80.0,-1.72078,-1.72078,0.007200000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.006172839506172,161,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-49173,Li2TeO4,Li2TeO4,bulk,dft_3d,Li-O-Te,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Li;O;Te,2,0.5,False,True,True,91,,4,False,83.0,-1.6795200000000001,-1.6795200000000001,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.005952380952381,162,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-34353,TiMn2O4,TiMn2O4,bulk,dft_3d,Mn-O-Ti,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Ti,2,0.5,False,True,True,95,,4,False,87.0,-2.17994,-2.17994,0.0801,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.005681818181818,163,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-111910,TiMn2O4,TiMn2O4,bulk,dft_3d,Mn-O-Ti,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Ti,2,0.5,False,True,True,95,,4,False,87.0,-2.21939,-2.21939,0.040600000000000004,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.005681818181818,164,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-29444,CoBiO3,CoBiO3,bulk,dft_3d,Bi-Co-O,oxide,oxide,ABO3,perovskite_like,polar_or_tetragonal_perovskite_candidate,0.72,False,False,False,Bi;Co;O,2,0.5,False,True,True,99,,4,False,91.0,-1.16644,-1.16644,0.0772,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.005434782608695,165,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-109217,CoBiO3,CoBiO3,bulk,dft_3d,Bi-Co-O,oxide,oxide,ABO3,perovskite_like,polar_or_tetragonal_perovskite_candidate,0.72,False,False,False,Bi;Co;O,2,0.5,False,True,True,99,,4,False,91.0,-1.17832,-1.17832,0.0653,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.005434782608695,166,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-8135,Li2UO4,Li2UO4,bulk,dft_3d,Li-O-U,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Li;O;U,2,0.5,False,True,True,139,,4,False,131.0,-2.73002,-2.73002,0.2195,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003787878787879,167,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-141816,La2CoO4,La2CoO4,bulk,dft_3d,Co-La-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Co;La;O,2,0.5,False,True,True,139,,4,False,131.0,-2.89237,-2.89237,0.0712,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003787878787879,168,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-7869,Sr2MnO4,Sr2MnO4,bulk,dft_3d,Mn-O-Sr,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Sr,2,0.5,False,True,True,139,,4,False,131.0,-2.69991,-2.69991,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003787878787879,169,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-17454,Sr2CoO4,Sr2CoO4,bulk,dft_3d,Co-O-Sr,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Co;O;Sr,2,0.5,False,True,True,139,,4,False,131.0,-2.31065,-2.31065,0.0039000000000000003,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003787878787879,170,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-107718,Nd2CoO4,Nd2CoO4,bulk,dft_3d,Co-Nd-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Co;Nd;O,2,0.5,False,True,True,139,,4,False,131.0,-2.77746,-2.77746,0.0949,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003787878787879,171,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11470,Mn2CdO4,Mn2CdO4,bulk,dft_3d,Cd-Mn-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Cd;Mn;O,2,0.5,False,True,True,141,,4,False,133.0,-1.59974,-1.59974,0.0148,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003731343283582,172,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11340,MgMn2O4,MgMn2O4,bulk,dft_3d,Mg-Mn-O,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mg;Mn;O,2,0.5,False,True,True,141,,4,False,133.0,-2.11581,-2.11581,0.016800000000000002,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003731343283582,173,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11014,Mn2ZnO4,Mn2ZnO4,bulk,dft_3d,Mn-O-Zn,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Zn,2,0.5,False,True,True,141,,4,False,133.0,-1.7279900000000001,-1.7279900000000001,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003731343283582,174,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11484,Mn2ZnO4,Mn2ZnO4,bulk,dft_3d,Mn-O-Zn,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Mn;O;Zn,2,0.5,False,True,True,141,,4,False,133.0,-1.728,-1.728,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003731343283582,175,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-28218,MnC2O6,Mn(CO3)2,2d,dft_2d,C-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,C;Mn;O,2,0.5,False,True,True,147,,5,False,139.0,-1.36433,-1.36433,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.003571428571429,176,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-109222,CoAgO3,CoAgO3,bulk,dft_3d,Ag-Co-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ag;Co;O,2,0.5,False,True,True,148,,5,False,140.0,-0.7117800000000001,-0.7117800000000001,0.027100000000000003,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,177,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-11764,TiMnO3,TiMnO3,bulk,dft_3d,Mn-O-Ti,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Ti,2,0.5,False,True,True,148,,5,False,140.0,-2.5749,-2.5749,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,178,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-10536,LiAsO3,LiAsO3,bulk,dft_3d,As-Li-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,As;Li;O,2,0.5,False,True,True,148,,5,False,140.0,-1.68083,-1.68083,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,179,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-108964,MnZnO3,MnZnO3,bulk,dft_3d,Mn-O-Zn,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Zn,2,0.5,False,True,True,148,,5,False,140.0,-1.75678,-1.75678,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,180,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-21040,Li2SeO4,Li2SeO4,bulk,dft_3d,Li-O-Se,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Li;O;Se,2,0.5,False,True,True,148,,5,False,140.0,-1.53931,-1.53931,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,181,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-151336,MnNiO3,MnNiO3,bulk,dft_3d,Mn-Ni-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;Ni;O,2,0.5,False,True,True,148,,5,False,140.0,-1.50936,-1.50936,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,182,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-103536,CoNiO3,CoNiO3,bulk,dft_3d,Co-Ni-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Co;Ni;O,2,0.5,False,True,True,148,,5,False,140.0,-1.08802,-1.08802,0.013800000000000002,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,183,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-100480,MnCuO3,MnCuO3,bulk,dft_3d,Cu-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Cu;Mn;O,2,0.5,False,True,True,148,,5,False,140.0,-1.37896,-1.37896,0.0044,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,184,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-43501,MnAgO3,MnAgO3,bulk,dft_3d,Ag-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ag;Mn;O,2,0.5,False,True,True,148,,5,False,140.0,-1.17942,-1.17942,0.0128,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,185,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-12650,MnGeO3,MnGeO3,bulk,dft_3d,Ge-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ge;Mn;O,2,0.5,False,True,True,148,,5,False,140.0,-1.64453,-1.64453,0.0392,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,186,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-119337,MnC2O6,Mn(CO3)2,bulk,dft_3d,C-Mn-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,C;Mn;O,2,0.5,False,True,True,148,,5,False,140.0,-1.41434,-1.41434,0.0659,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,187,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-102844,ZrMnO3,ZrMnO3,bulk,dft_3d,Mn-O-Zr,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Zr,2,0.5,False,True,True,148,,5,False,140.0,-2.7259,-2.7259,0.0855,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,188,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-98470,Li2WO4,Li2WO4,bulk,dft_3d,Li-O-W,oxide,oxide,AB2O4,spinel_like,spinel_like_unknown_variant,0.7,False,False,False,Li;O;W,2,0.5,False,True,True,148,,5,False,140.0,-2.4421,-2.4421,0.0,True,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,189,
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-109103,VCoO3,VCoO3,bulk,dft_3d,Co-O-V,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Co;O;V,2,0.5,False,True,True,148,,5,False,140.0,-1.9120300000000001,-1.9120300000000001,0.012400000000000001,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,190,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-99521,MnTlO3,MnTlO3,bulk,dft_3d,Mn-O-Tl,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Mn;O;Tl,2,0.5,False,True,True,148,,5,False,140.0,-1.38567,-1.38567,0.0,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,191,known_synthesized
adjacent_family,JVASP-140218,Li7Mn2Co3O12,JVASP-46163,CoAgO3,CoAgO3,bulk,dft_3d,Ag-Co-O,oxide,oxide,ABO3,perovskite_like,perovskite_like_unknown_variant,0.7,False,False,False,Ag;Co;O,2,0.5,False,True,True,148,,5,False,140.0,-0.7006100000000001,-0.7006100000000001,0.0383,,stable_or_known,shares elements or related family context but is not the same chemical system/variant,4.00354609929078,192,known_synthesized
