pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-50463,Li4CuSi2O7,Li4CuSi2O7,bulk,dft_3d,Cu-Li-O-Si,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Cu;Li;O;Si,2,0.5,False,True,True,5,,2,False,3.0,-2.38655,-2.38655,0.0431,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.75,66,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-25574,Rb4CuSi2O7,Rb4CuSi2O7,bulk,dft_3d,Cu-O-Rb-Si,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Cu;O;Rb;Si,1,0.25,False,True,True,2,,1,False,6.0,-2.19695,-2.19695,0.0022,True,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.25,67,
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-52417,CaH4Se2O7,CaH4Se2O7,bulk,dft_3d,Ca-H-O-Se,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Ca;H;O;Se,1,0.25,False,True,True,2,,1,False,6.0,-1.32948,-1.32948,0.0,True,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.25,68,
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144409,VP2Cl7O4,VP2Cl7O4,bulk,dft_3d,Cl-O-P-V,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Cl;O;P;V,1,0.25,False,True,True,2,,1,False,6.0,-1.38328,-1.38328,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.25,69,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-97536,Ho2H4CO7,Ho2H4CO7,bulk,dft_3d,C-H-Ho-O,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,C;H;Ho;O,1,0.25,False,True,True,14,,2,False,6.0,-2.19392,-2.19392,0.0,True,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.25,70,
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48246,Li4Fe2SiO7,Li4Fe2SiO7,bulk,dft_3d,Fe-Li-O-Si,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,Fe;Li;O;Si,2,0.5,False,True,True,2,,1,False,6.0,-2.04595,-2.04595,0.1384,,unknown_or_less_stable,same rich family/formula/prototype/composition/chemical context,11.25,71,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48011,Li4Mn2Cr3Co3O16,Li4Mn2Cr3Co3O16,bulk,dft_3d,Co-Cr-Li-Mn-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Cr;Li;Mn;O,4,1.0,False,True,True,8,,2,True,0.0,-1.87352,-1.87352,0.0478,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,72,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-142078,Li4Mn3Co3Sb2O16,Li4Mn3Co3(SbO8)2,bulk,dft_3d,Co-Li-Mn-O-Sb,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O;Sb,4,1.0,False,True,True,8,,2,True,0.0,-1.71593,-1.71593,0.057300000000000004,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,73,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144035,Li4Mn3V2Co3O16,Li4Mn3V2Co3O16,bulk,dft_3d,Co-Li-Mn-O-V,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O;V,4,1.0,False,True,True,8,,2,True,0.0,-1.94442,-1.94442,0.0599,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,74,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144419,Li4Mn3Fe3Co2O16,Li4Mn3Fe3(CoO8)2,bulk,dft_3d,Co-Fe-Li-Mn-O,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;Mn;O,4,1.0,False,True,True,8,,2,True,0.0,-1.75034,-1.75034,0.044500000000000005,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,75,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-43661,Li4Mn3Co3Sn2O16,Li4Mn3Co3(SnO8)2,bulk,dft_3d,Co-Li-Mn-O-Sn,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Mn;O;Sn,4,1.0,False,True,True,8,,2,True,0.0,-1.79813,-1.79813,0.0325,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,76,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-40649,Li4Mn3Co2Ni3O16,Li4Mn3Co2Ni3O16,bulk,dft_3d,Co-Li-Mn-Ni-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Li;Mn;Ni;O,4,1.0,False,True,True,8,,2,True,0.0,-1.5882100000000001,-1.5882100000000001,0.0673,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,77,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144046,Li4Mn2Cr3Co3O16,Li4Mn2Cr3Co3O16,bulk,dft_3d,Co-Cr-Li-Mn-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Cr;Li;Mn;O,4,1.0,False,True,True,8,,2,True,0.0,-1.89002,-1.89002,0.0313,,stable_or_known,same rich family/formula/prototype/composition/chemical context,11.0,78,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-103777,H4C7SO2,H4C7SO2,bulk,dft_3d,C-H-O-S,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,C;H;O;S,1,0.25,False,True,True,6,,2,False,2.0,-0.11562000000000001,-0.11562000000000001,0.3139,,unknown_or_less_stable,same rich family/formula/prototype/composition/chemical context,10.75,79,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-103795,H4C7SO2,H4C7SO2,bulk,dft_3d,C-H-O-S,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,C;H;O;S,1,0.25,False,True,True,1,,1,False,7.0,-0.14773,-0.14773,0.2818,,unknown_or_less_stable,same rich family/formula/prototype/composition/chemical context,10.75,80,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-104155,H4C7S2O,H4C7S2O,bulk,dft_3d,C-H-O-S,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,C;H;O;S,1,0.25,False,True,True,1,,1,False,7.0,0.017220000000000003,0.017220000000000003,0.2722,,unknown_or_less_stable,same rich family/formula/prototype/composition/chemical context,10.75,81,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-101800,H4C7S2O,H4C7S2O,bulk,dft_3d,C-H-O-S,oxide,oxide,AB2C4D7,unknown,unknown,0.35,True,True,True,C;H;O;S,1,0.25,False,True,True,1,,1,False,7.0,0.024,0.024,0.279,,unknown_or_less_stable,same rich family/formula/prototype/composition/chemical context,10.75,82,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144057,Li6Co5Ni3O16,Li6Co5Ni3O16,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,A3B5C6D16,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,8,,2,True,0.0,-1.4919,-1.4919,0.0553,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,83,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144093,Li2MnOF3,Li2MnOF3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-2.66315,-2.66315,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,84,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48163,Li3Fe3CoO8,Li3Fe3CoO8,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB3C3D8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,8,,2,True,0.0,-1.68704,-1.68704,0.035,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,85,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-44389,Mn2Fe3Co3O16,Mn2Fe3Co3O16,bulk,dft_3d,Co-Fe-Mn-O,oxide,oxide,A2B3C3D16,unknown,unknown,0.35,False,True,True,Co;Fe;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.33392,-1.33392,0.0614,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,86,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-45173,Li4Mn3V2Ni3O16,Li4Mn3V2Ni3O16,bulk,dft_3d,Li-Mn-Ni-O-V,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O;V,3,0.75,False,True,True,8,,2,True,0.0,-1.90474,-1.90474,0.0794,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,87,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-146780,Li4V5Co3O16,Li4V5Co3O16,bulk,dft_3d,Co-Li-O-V,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Co;Li;O;V,3,0.75,False,True,True,8,,2,True,0.0,-2.17348,-2.17348,0.038900000000000004,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,88,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-117092,Li4Nb2Fe3Co3O16,Li4Nb2Fe3Co3O16,bulk,dft_3d,Co-Fe-Li-Nb-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Fe;Li;Nb;O,3,0.75,False,True,True,8,,2,True,0.0,-1.89664,-1.89664,0.046400000000000004,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,89,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-146928,Li4Mn3Fe3Te2O16,Li4Mn3Fe3(TeO8)2,bulk,dft_3d,Fe-Li-Mn-O-Te,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O;Te,3,0.75,False,True,True,8,,2,True,0.0,-1.68492,-1.68492,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,90,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-147419,Li4Ti2Mn3Cu3O16,Li4Ti2Mn3Cu3O16,bulk,dft_3d,Cu-Li-Mn-O-Ti,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cu;Li;Mn;O;Ti,3,0.75,False,True,True,8,,2,True,0.0,-1.96479,-1.96479,0.034800000000000005,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,91,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-46519,LiMn4O8,LiMn4O8,bulk,dft_3d,Li-Mn-O,oxide,oxide,AB4C8,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.86944,-1.86944,0.0637,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,92,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-143122,Li4Co3Sn5O16,Li4Co3Sn5O16,bulk,dft_3d,Co-Li-O-Sn,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Co;Li;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.72479,-1.72479,0.047900000000000005,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,93,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-111400,LiCo2CuO6,LiCo2CuO6,bulk,dft_3d,Co-Cu-Li-O,oxide,oxide,ABC2D6,unknown,unknown,0.35,False,True,True,Co;Cu;Li;O,3,0.75,False,True,True,8,,2,True,0.0,-1.11241,-1.11241,0.07980000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,94,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-112849,Li5Mn7O15,Li5Mn7O15,bulk,dft_3d,Li-Mn-O,oxide,oxide,A5B7C15,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.99547,-1.99547,0.0786,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,95,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-146730,Li4Mn5Cu3O16,Li4Mn5Cu3O16,bulk,dft_3d,Cu-Li-Mn-O,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Cu;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.64507,-1.64507,0.044700000000000004,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,96,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-146337,Li4Mn3V3Cu2O16,Li4Mn3V3(CuO8)2,bulk,dft_3d,Cu-Li-Mn-O-V,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Cu;Li;Mn;O;V,3,0.75,False,True,True,8,,2,True,0.0,-2.03374,-2.03374,0.08080000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,97,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-44387,Li4Co3Ni5O16,Li4Co3Ni5O16,bulk,dft_3d,Co-Li-Ni-O,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O,3,0.75,False,True,True,8,,2,True,0.0,-1.32193,-1.32193,0.0771,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,98,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-145658,Li4Mn3Cr2Sn3O16,Li4Mn3Cr2Sn3O16,bulk,dft_3d,Cr-Li-Mn-O-Sn,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.93679,-1.93679,0.0937,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,99,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-119002,Li4Ti3Mn3Sn2O16,Li4Ti3Mn3(SnO8)2,bulk,dft_3d,Li-Mn-O-Sn-Ti,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Li;Mn;O;Sn;Ti,3,0.75,False,True,True,8,,2,True,0.0,-2.36803,-2.36803,0.0511,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,100,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-40657,Li4Mn2Nb3Cr3O16,Li4Mn2Nb3Cr3O16,bulk,dft_3d,Cr-Li-Mn-Nb-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;Nb;O,3,0.75,False,True,True,8,,2,True,0.0,-2.28136,-2.28136,0.088,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,101,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-142653,Li4Co3Ni2Sb3O16,Li4Co3Ni2Sb3O16,bulk,dft_3d,Co-Li-Ni-O-Sb,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O;Sb,3,0.75,False,True,True,8,,2,True,0.0,-1.49657,-1.49657,0.0651,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,102,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-142083,Li2Mn4O5F3,Li2Mn4O5F3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,A2B3C4D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-2.13111,-2.13111,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,103,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-44730,Li4Fe5Co3O16,Li4Fe5Co3O16,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,8,,2,True,0.0,-1.57373,-1.57373,0.06330000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,104,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-122536,Li4Mn5Fe3O16,Li4Mn5Fe3O16,bulk,dft_3d,Fe-Li-Mn-O,oxide,oxide,A3B4C5D16,unknown,unknown,0.35,False,True,True,Fe;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.84233,-1.84233,0.08120000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,105,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-43926,Li4Cr3Co3Sn2O16,Li4Cr3Co3(SnO8)2,bulk,dft_3d,Co-Cr-Li-O-Sn,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Cr;Li;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.86032,-1.86032,0.032100000000000004,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,106,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48193,Li4Ti3Co3Ni2O16,Li4Ti3Co3(NiO8)2,bulk,dft_3d,Co-Li-Ni-O-Ti,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O;Ti,3,0.75,False,True,True,8,,2,True,0.0,-2.02114,-2.02114,0.0921,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,107,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-144782,Li6Mn5Ni3O16,Li6Mn5Ni3O16,bulk,dft_3d,Li-Mn-Ni-O,oxide,oxide,A3B5C6D16,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O,3,0.75,False,True,True,8,,2,True,0.0,-1.8050300000000001,-1.8050300000000001,0.0613,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,108,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-133672,Li4Co3Ni3Te2O16,Li4Co3Ni3(TeO8)2,bulk,dft_3d,Co-Li-Ni-O-Te,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O;Te,3,0.75,False,True,True,8,,2,True,0.0,-1.37099,-1.37099,0.048400000000000006,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,109,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48230,Li4Cr3Co3Ni2O16,Li4Cr3Co3(NiO8)2,bulk,dft_3d,Co-Cr-Li-Ni-O,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Cr;Li;Ni;O,3,0.75,False,True,True,8,,2,True,0.0,-1.67323,-1.67323,0.0694,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,110,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-132983,Li4Mn2Ni3Sn3O16,Li4Mn2Ni3Sn3O16,bulk,dft_3d,Li-Mn-Ni-O-Sn,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.6463,-1.6463,0.09380000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,111,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-45848,LiCo2CuO6,LiCo2CuO6,bulk,dft_3d,Co-Cu-Li-O,oxide,oxide,ABC2D6,unknown,unknown,0.35,False,True,True,Co;Cu;Li;O,3,0.75,False,True,True,8,,2,True,0.0,-1.09576,-1.09576,0.0964,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,112,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-145677,Li4Mn2Nb3Cr3O16,Li4Mn2Nb3Cr3O16,bulk,dft_3d,Cr-Li-Mn-Nb-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;Nb;O,3,0.75,False,True,True,8,,2,True,0.0,-2.29589,-2.29589,0.07350000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,113,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-44135,Li4Mn3Fe2Cu3O16,Li4Mn3Fe2Cu3O16,bulk,dft_3d,Cu-Fe-Li-Mn-O,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cu;Fe;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.52523,-1.52523,0.0794,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,114,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-121781,Li7Mn3W2O16,Li7Mn3(WO8)2,bulk,dft_3d,Li-Mn-O-W,oxide,oxide,AB3C7D8,unknown,unknown,0.35,False,True,True,Li;Mn;O;W,3,0.75,False,True,True,8,,2,True,0.0,-2.15178,-2.15178,0.0731,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,115,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-42466,Li4Fe3Co3Sn2O16,Li4Fe3Co3(SnO8)2,bulk,dft_3d,Co-Fe-Li-O-Sn,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.6586800000000002,-1.6586800000000002,0.0408,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,116,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-145972,Li4V3Co3Sn2O16,Li4V3Co3(SnO8)2,bulk,dft_3d,Co-Li-O-Sn-V,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;O;Sn;V,3,0.75,False,True,True,8,,2,True,0.0,-2.00052,-2.00052,0.0477,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,117,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-116896,Li4Co3Sn3Sb2O16,Li4Co3Sn3(SbO8)2,bulk,dft_3d,Co-Li-O-Sb-Sn,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;O;Sb;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.62972,-1.62972,0.095,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,118,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-122389,Li4Co3Ni3Sn2O16,Li4Co3Ni3(SnO8)2,bulk,dft_3d,Co-Li-Ni-O-Sn,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O;Sn,3,0.75,False,True,True,8,,2,True,0.0,-1.53084,-1.53084,0.026500000000000003,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,119,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-112455,Li4Ti3Mn2Nb3O16,Li4Ti3Mn2Nb3O16,bulk,dft_3d,Li-Mn-Nb-O-Ti,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Li;Mn;Nb;O;Ti,3,0.75,False,True,True,8,,2,True,0.0,-2.60573,-2.60573,0.08030000000000001,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,120,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48338,Li2Mn4O5F3,Li2Mn4O5F3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,A2B3C4D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-2.1312,-2.1312,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,121,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-40708,Li2MnOF3,Li2MnOF3,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,ABC2D3,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-2.63862,-2.63862,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,122,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-142587,Li4Ti3Mn2Cu3O16,Li4Ti3Mn2Cu3O16,bulk,dft_3d,Cu-Li-Mn-O-Ti,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Cu;Li;Mn;O;Ti,3,0.75,False,True,True,8,,2,True,0.0,-2.07881,-2.07881,0.0729,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,123,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-145965,Li4Co3Ni3Sb2O16,Li4Co3Ni3(SbO8)2,bulk,dft_3d,Co-Li-Ni-O-Sb,oxide,oxide,AB3C3D4E8,unknown,unknown,0.35,False,True,True,Co;Li;Ni;O;Sb,3,0.75,False,True,True,8,,2,True,0.0,-1.50831,-1.50831,0.0023,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,124,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-8640,LiMnO2,LiMnO2,bulk,dft_3d,Li-Mn-O,oxide,oxide,ABC2,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.9628800000000002,-1.9628800000000002,0.0762,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,125,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-48166,LiMn5O3F5,LiMn5O3F5,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,AB3C5D5,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-2.01511,-2.01511,0.0,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,126,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-122381,Li4Ti2Co3Sn3O16,Li4Ti2Co3Sn3O16,bulk,dft_3d,Co-Li-O-Sn-Ti,oxide,oxide,A2B3C3D4E16,unknown,unknown,0.35,False,True,True,Co;Li;O;Sn;Ti,3,0.75,False,True,True,8,,2,True,0.0,-2.02018,-2.02018,0.0796,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,127,known_synthesized
same_family,JVASP-145157,Li7Mn2Co3O12,JVASP-145633,Mn5Co3O16,Mn5Co3O16,bulk,dft_3d,Co-Mn-O,oxide,oxide,A3B5C16,unknown,unknown,0.35,False,True,True,Co;Mn;O,3,0.75,False,True,True,8,,2,True,0.0,-1.5017800000000001,-1.5017800000000001,0.0386,,stable_or_known,same rich family/formula/prototype/composition/chemical context,10.5,128,known_synthesized
