pool_name,query_jid,query_formula,candidate_jid,formula,reduced_formula,material_type,dataset_kind,chemical_system,composition_family,material_family,formula_family,prototype_family,structure_variant,family_confidence,same_formula_family,same_prototype_family,same_structure_variant,elements,element_overlap_count,element_overlap_fraction_query,same_chemical_system,same_composition_family,same_material_family,spacegroup_number,spacegroup_symbol,crystal_system_code,symmetry_match,symmetry_distance,formation_energy,formation_energy_peratom,energy_above_hull,known_synthesized,stability_label,selection_reason,selection_score,rank_in_pool,missing_fields
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-140592,Li4Co7O3F13,Li4Co7O3F13,bulk,dft_3d,Co-F-Li-O,oxide,oxide,A3B4C7D13,unknown,unknown,0.35,False,True,True,Co;F;Li;O,3,0.75,False,True,True,1,,1,False,7.0,-1.97063,-1.97063,0.0932,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,66,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-141535,Li4Co5SnO12,Li4Co5SnO12,bulk,dft_3d,Co-Li-O-Sn,oxide,oxide,AB4C5D12,unknown,unknown,0.35,False,True,True,Co;Li;O;Sn,3,0.75,False,True,True,12,,2,False,4.0,-1.60359,-1.60359,0.0417,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,67,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144422,LiMn2P2O8,LiMn2(PO4)2,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,7,,2,False,1.0,-2.08308,-2.08308,0.0823,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,68,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46253,Li2CoGeO4,Li2CoGeO4,bulk,dft_3d,Co-Ge-Li-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Ge;Li;O,3,0.75,False,True,True,31,,3,False,23.0,-1.78369,-1.78369,0.0685,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,69,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-145527,Li3Fe2CoO6,Li3Fe2CoO6,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D6,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.75441,-1.75441,0.0037,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,70,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42799,Li5MnNi4O10,Li5Mn(Ni2O5)2,bulk,dft_3d,Li-Mn-Ni-O,oxide,oxide,AB2C5D5,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O,3,0.75,False,True,True,2,,1,False,6.0,-1.5822,-1.5822,0.0475,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,71,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144881,Li2MnFeB2O6,Li2MnFe(BO3)2,bulk,dft_3d,B-Fe-Li-Mn-O,oxide,oxide,ABCD2E3,unknown,unknown,0.35,False,True,True,B;Fe;Li;Mn;O,3,0.75,False,True,True,2,,1,False,6.0,-2.11571,-2.11571,0.0941,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,72,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-141862,Li4Co5O12,Li4Co5O12,bulk,dft_3d,Co-Li-O,oxide,oxide,A4B5C12,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,1,,1,False,7.0,-1.44612,-1.44612,0.0584,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,73,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-139828,Li3Fe2Co2O8,Li3Fe2(CoO4)2,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,AB2C3D4,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.6408800000000001,-1.6408800000000001,0.0565,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,74,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-121936,Li2Mn4OF8,Li2Mn4OF8,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,AB2C4D8,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,9,,2,False,1.0,-2.4272,-2.4272,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,75,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-112907,Li3Co2O5,Li3Co2O5,bulk,dft_3d,Co-Li-O,oxide,oxide,A2B3C5,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,12,,2,False,4.0,-1.72976,-1.72976,0.031200000000000002,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,76,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-45057,Li4MnCr5O12,Li4MnCr5O12,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,AB4C5D12,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,12,,2,False,4.0,-2.10906,-2.10906,0.0805,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,77,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-146257,LiCo2P2O8,LiCo2(PO4)2,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,7,,2,False,1.0,-1.8261100000000001,-1.8261100000000001,0.0473,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,78,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-47027,Li2CrCoO4,Li2CrCoO4,bulk,dft_3d,Co-Cr-Li-O,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Cr;Li;O,3,0.75,False,True,True,10,,2,False,2.0,-1.9513800000000001,-1.9513800000000001,0.0245,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,79,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-40672,LiMnPO4,LiMnPO4,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,62,,3,False,54.0,-2.16513,-2.16513,0.0534,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,80,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-40991,Li3MnP2O8,Li3Mn(PO4)2,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABC3D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,14,,2,False,6.0,-2.34195,-2.34195,0.0181,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,81,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46394,LiMnBO4,LiMnBO4,bulk,dft_3d,B-Li-Mn-O,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,B;Li;Mn;O,3,0.75,False,True,True,62,,3,False,54.0,-2.21485,-2.21485,0.041800000000000004,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,82,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-48715,Li2CoSiO4,Li2CoSiO4,bulk,dft_3d,Co-Li-O-Si,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Co;Li;O;Si,3,0.75,False,True,True,12,,2,False,4.0,-2.19316,-2.19316,0.09190000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,83,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46716,LiMn2P2O8,LiMn2(PO4)2,bulk,dft_3d,Li-Mn-O-P,oxide,oxide,ABC2D4,unknown,unknown,0.35,False,True,True,Li;Mn;O;P,3,0.75,False,True,True,5,,2,False,3.0,-2.07327,-2.07327,0.0921,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,84,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-48324,Li4Mn7O2F14,Li4Mn7(OF7)2,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,AB4C7D7,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,12,,2,False,4.0,-2.39733,-2.39733,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,85,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-117066,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,2,,1,False,6.0,-1.9549400000000001,-1.9549400000000001,0.0347,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,86,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-122391,Li3MnNi2O6,Li3Mn(NiO3)2,bulk,dft_3d,Li-Mn-Ni-O,oxide,oxide,ABC3D3,unknown,unknown,0.35,False,True,True,Li;Mn;Ni;O,3,0.75,False,True,True,15,,2,False,7.0,-1.67245,-1.67245,0.0502,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,87,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-133641,Li5Mn7O12,Li5Mn7O12,bulk,dft_3d,Li-Mn-O,oxide,oxide,A5B7C12,unknown,unknown,0.35,False,True,True,Li;Mn;O,3,0.75,False,True,True,5,,2,False,3.0,-1.89064,-1.89064,0.0646,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,88,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-139913,Li2Co3O6,Li2(CoO2)3,bulk,dft_3d,Co-Li-O,oxide,oxide,AB2C2,unknown,unknown,0.35,False,True,True,Co;Li;O,3,0.75,False,True,True,64,,3,False,56.0,-1.49415,-1.49415,0.07250000000000001,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,89,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-112512,Li4Mn3CrO8,Li4Mn3CrO8,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,AB3C4D8,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,12,,2,False,4.0,-2.07648,-2.07648,0.0109,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,90,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-116863,LiCoPO4,LiCoPO4,bulk,dft_3d,Co-Li-O-P,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,60,,3,False,52.0,-1.95327,-1.95327,0.0363,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,91,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-46809,LiMnSi2O6,LiMn(SiO3)2,bulk,dft_3d,Li-Mn-O-Si,oxide,oxide,ABCD3,unknown,unknown,0.35,False,True,True,Li;Mn;O;Si,3,0.75,False,True,True,15,,2,False,7.0,-2.53946,-2.53946,0.030500000000000003,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,92,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42300,Li4Mn3Cr3O12,Li4Mn3Cr3O12,bulk,dft_3d,Cr-Li-Mn-O,oxide,oxide,A3B3C4D12,unknown,unknown,0.35,False,True,True,Cr;Li;Mn;O,3,0.75,False,True,True,22,,3,False,14.0,-2.05294,-2.05294,0.094,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,93,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-120579,Li3Ti2Co3O10,Li3Ti2Co3O10,bulk,dft_3d,Co-Li-O-Ti,oxide,oxide,A2B3C3D10,unknown,unknown,0.35,False,True,True,Co;Li;O;Ti,3,0.75,False,True,True,2,,1,False,6.0,-2.12735,-2.12735,0.0916,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,94,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144774,Li2CoP2O7,Li2CoP2O7,bulk,dft_3d,Co-Li-O-P,oxide,oxide,AB2C2D7,unknown,unknown,0.35,False,True,True,Co;Li;O;P,3,0.75,False,True,True,15,,2,False,7.0,-2.13057,-2.13057,0.020200000000000003,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,95,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-144269,LiMnVO4,LiMnVO4,bulk,dft_3d,Li-Mn-O-V,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Li;Mn;O;V,3,0.75,False,True,True,74,,3,False,66.0,-2.29397,-2.29397,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,96,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-48196,Li2Co2SiO6,Li2Co2SiO6,bulk,dft_3d,Co-Li-O-Si,oxide,oxide,AB2C2D6,unknown,unknown,0.35,False,True,True,Co;Li;O;Si,3,0.75,False,True,True,64,,3,False,56.0,-1.9391100000000001,-1.9391100000000001,0.0863,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,97,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-113209,Li2Mn2OF6,Li2Mn2OF6,bulk,dft_3d,F-Li-Mn-O,oxide,oxide,AB2C2D6,unknown,unknown,0.35,False,True,True,F;Li;Mn;O,3,0.75,False,True,True,2,,1,False,6.0,-2.65522,-2.65522,0.0,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,98,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-42821,LiFeCoO4,LiFeCoO4,bulk,dft_3d,Co-Fe-Li-O,oxide,oxide,ABCD4,unknown,unknown,0.35,False,True,True,Co;Fe;Li;O,3,0.75,False,True,True,74,,3,False,66.0,-1.52806,-1.52806,0.0863,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,99,known_synthesized
wildcard,JVASP-142153,Li7Mn2Co3O12,JVASP-143987,Li4NbCo5O12,Li4NbCo5O12,bulk,dft_3d,Co-Li-Nb-O,oxide,oxide,AB4C5D12,unknown,unknown,0.35,False,True,True,Co;Li;Nb;O,3,0.75,False,True,True,12,,2,False,4.0,-1.73805,-1.73805,0.062,,stable_or_known,deterministic stable/known wildcard sample outside selected pools,2.875,100,known_synthesized
